UMAP1,UMAP2,cluster,kecamata,year,month
19.864998,-0.26212722,1,Cicendo,2024,9
18.793903,-0.4056892,1,Cicendo,2024,10
9.502868,1.689181,4,Cicendo,2024,11
19.60825,-0.72749346,1,Cicendo,2024,12
3.8149621,-2.0958736,2,Cidadap,2024,1
-0.55552226,-2.8555024,2,Cidadap,2024,2
-0.6717378,-2.7015584,2,Cidadap,2024,3
-0.68038094,-3.376475,2,Cidadap,2024,4
-0.6285752,-4.9550495,2,Cidadap,2024,5
-0.9559077,-3.9744332,2,Cidadap,2024,6
-0.78033316,-5.1429324,2,Cidadap,2024,7
-0.7471816,-5.093201,2,Cidadap,2024,8
-0.8124467,-4.2706814,2,Cidadap,2024,9
0.031634748,-4.589493,2,Cidadap,2024,10
7.173678,1.8500241,4,Cidadap,2024,11
0.24967824,-4.331436,2,Cidadap,2024,12
17.436377,2.3000815,1,Cihampelas,2024,1
14.463863,0.7842002,1,Cihampelas,2024,2
14.6726885,0.64012355,1,Cihampelas,2024,3
14.771344,1.0184628,1,Cihampelas,2024,4
13.79422,2.4186018,1,Cihampelas,2024,5
14.152458,1.7864747,1,Cihampelas,2024,6
13.659553,2.390962,1,Cihampelas,2024,7
13.854982,2.57444,1,Cihampelas,2024,8
14.182007,1.8765311,1,Cihampelas,2024,9
13.92604,2.3459609,1,Cihampelas,2024,10
9.3469095,1.4841186,4,Cihampelas,2024,11
16.87514,0.27390867,1,Cihampelas,2024,12
3.8955739,17.485798,7,Cikalongwetan,2024,1
5.9664555,16.384142,7,Cikalongwetan,2024,2
5.95155,16.478085,7,Cikalongwetan,2024,3
6.13356,16.21647,7,Cikalongwetan,2024,4
5.605438,15.564499,7,Cikalongwetan,2024,5
6.3130283,16.108072,7,Cikalongwetan,2024,6
6.1847124,15.27007,7,Cikalongwetan,2024,7
6.2380447,15.457422,7,Cikalongwetan,2024,8
6.324938,15.800414,7,Cikalongwetan,2024,9
5.6064,15.467117,7,Cikalongwetan,2024,10
4.0434175,17.26985,7,Cikalongwetan,2024,11
3.0017874,17.11725,7,Cikalongwetan,2024,12
1.3946216,-1.2518203,2,Cikancung,2024,1
-0.4856613,-1.5770673,2,Cikancung,2024,2
-1.2149881,-1.8000289,2,Cikancung,2024,3
-0.78475934,-1.6079574,2,Cikancung,2024,4
-2.6441483,-4.1554704,2,Cikancung,2024,5
-1.8912866,-2.9087422,2,Cikancung,2024,6
-2.7517195,-4.2226524,2,Cikancung,2024,7
-2.7839336,-4.3035636,2,Cikancung,2024,8
-1.94092,-3.100993,2,Cikancung,2024,9
-2.1543784,-3.5930321,2,Cikancung,2024,10
6.5490174,2.243737,4,Cikancung,2024,11
2.0948782,-2.286056,2,Cikancung,2024,12
1.7727089,1.2344226,2,Cilengkrang,2024,1
0.29865733,0.8594854,2,Cilengkrang,2024,2
-1.8241115,0.86404485,2,Cilengkrang,2024,3
-0.52841264,0.7784771,2,Cilengkrang,2024,4
-2.7056205,0.877171,2,Cilengkrang,2024,5
-2.4152448,1.0360063,2,Cilengkrang,2024,6
-2.8374577,1.1865212,2,Cilengkrang,2024,7
-2.8351455,1.0584841,2,Cilengkrang,2024,8
-2.5742512,0.92380464,2,Cilengkrang,2024,9
-2.5598621,0.8672213,2,Cilengkrang,2024,10
5.320829,2.6895394,4,Cilengkrang,2024,11
-2.4978404,0.91719407,2,Cilengkrang,2024,12
17.330915,2.3731909,1,Cileunyi,2024,1
15.335989,0.8644296,1,Cileunyi,2024,2
14.602184,0.6076151,1,Cileunyi,2024,3
14.773425,0.90198797,1,Cileunyi,2024,4
13.273146,1.6973578,1,Cileunyi,2024,5
14.120935,1.4234129,1,Cileunyi,2024,6
12.874375,1.7052355,1,Cileunyi,2024,7
13.050599,1.7513498,1,Cileunyi,2024,8
13.856748,1.4579453,1,Cileunyi,2024,9
13.641386,1.5832474,1,Cileunyi,2024,10
9.441767,1.5469257,4,Cileunyi,2024,11
13.6770315,1.4776323,1,Cileunyi,2024,12
4.5570683,8.945233,0,Cililin,2024,1
3.366104,8.059221,0,Cililin,2024,2
3.4279504,7.9557223,0,Cililin,2024,3
3.61512,7.954334,0,Cililin,2024,4
4.1374626,7.449275,0,Cililin,2024,5
3.7577145,7.6509414,0,Cililin,2024,6
4.23123,7.209319,0,Cililin,2024,7
4.1376657,7.293281,0,Cililin,2024,8
3.8158686,7.552694,0,Cililin,2024,9
3.944752,7.2419343,0,Cililin,2024,10
3.1844757,7.759842,0,Cililin,2024,11
4.084544,8.144367,0,Cililin,2024,12
18.899843,1.7278434,1,Cimahi Selatan,2024,1
19.976572,0.9642551,1,Cimahi Selatan,2024,2
19.93143,1.0942383,1,Cimahi Selatan,2024,3
19.970165,0.7012311,1,Cimahi Selatan,2024,4
20.434484,-0.15824197,1,Cimahi Selatan,2024,5
20.338293,-0.08018549,1,Cimahi Selatan,2024,6
20.816374,-0.46367887,1,Cimahi Selatan,2024,7
20.77473,-0.327129,1,Cimahi Selatan,2024,8
20.404732,-0.02430221,1,Cimahi Selatan,2024,9
20.642078,-0.16755012,1,Cimahi Selatan,2024,10
9.56041,1.8062252,4,Cimahi Selatan,2024,11
20.358425,-0.07466843,1,Cimahi Selatan,2024,12
16.60163,9.883829,3,Cimahi Tengah,2024,1
18.515598,11.692661,3,Cimahi Tengah,2024,2
18.509092,11.49828,3,Cimahi Tengah,2024,3
18.3361,11.680501,3,Cimahi Tengah,2024,4
14.034193,14.22448,3,Cimahi Tengah,2024,5
14.423691,14.079286,3,Cimahi Tengah,2024,6
13.959813,14.36281,3,Cimahi Tengah,2024,7
13.93178,14.250906,3,Cimahi Tengah,2024,8
14.248703,14.135043,3,Cimahi Tengah,2024,9
14.028813,14.193688,3,Cimahi Tengah,2024,10
9.923261,2.509366,4,Cimahi Tengah,2024,11
14.777133,13.761678,3,Cimahi Tengah,2024,12
5.109614,-3.9382734,6,Cimahi Utara,2024,1
3.037002,-6.5502257,6,Cimahi Utara,2024,2
2.9624708,-6.531434,6,Cimahi Utara,2024,3
2.9980118,-7.0321813,6,Cimahi Utara,2024,4
3.449692,-8.629353,6,Cimahi Utara,2024,5
3.1631052,-7.910566,6,Cimahi Utara,2024,6
3.1981158,-8.811491,6,Cimahi Utara,2024,7
3.2709858,-8.824794,6,Cimahi Utara,2024,8
3.6380131,-8.116938,6,Cimahi Utara,2024,9
3.559038,-8.488164,6,Cimahi Utara,2024,10
7.794306,1.482524,4,Cimahi Utara,2024,11
4.5282207,-7.894445,6,Cimahi Utara,2024,12
1.5347741,1.597719,2,Cimaung,2024,1
-0.8233349,1.70046,2,Cimaung,2024,2
-1.4394809,1.3727392,2,Cimaung,2024,3
-0.67950386,1.5485436,2,Cimaung,2024,4
-2.2182395,1.5081319,2,Cimaung,2024,5
-2.1356888,1.633477,2,Cimaung,2024,6
-2.8761346,2.032547,2,Cimaung,2024,7
-2.581933,1.843647,2,Cimaung,2024,8
-2.3576043,1.5463908,2,Cimaung,2024,9
-2.4097104,1.7265869,2,Cimaung,2024,10
5.3822603,2.788547,4,Cimaung,2024,11
-0.7527604,0.97340614,2,Cimaung,2024,12
2.0740952,0.45318666,2,Cimenyan,2024,1
-1.8069938,-0.5518516,2,Cimenyan,2024,2
-1.7906085,-0.37167868,2,Cimenyan,2024,3
-0.4950778,-0.18604358,2,Cimenyan,2024,4
-2.8620956,-0.63383985,2,Cimenyan,2024,5
-2.6767676,-0.65857804,2,Cimenyan,2024,6
-3.4052687,-1.0354794,2,Cimenyan,2024,7
-3.1229758,-0.6873935,2,Cimenyan,2024,8
-2.8274555,-0.7272751,2,Cimenyan,2024,9
-2.6422682,-0.6509325,2,Cimenyan,2024,10
5.649508,2.664496,4,Cimenyan,2024,11
-3.0340807,-0.74953854,2,Cimenyan,2024,12
18.372375,10.681157,3,Cinambo,2024,1
18.788952,12.613766,3,Cinambo,2024,2
19.4726,13.0375185,3,Cinambo,2024,3
19.080137,13.136201,3,Cinambo,2024,4
19.122223,15.638771,3,Cinambo,2024,5
18.419888,14.541605,3,Cinambo,2024,6
19.713097,15.712885,3,Cinambo,2024,7
19.455645,15.635444,3,Cinambo,2024,8
18.558037,14.794358,3,Cinambo,2024,9
19.064318,15.784412,3,Cinambo,2024,10
9.827807,2.9328244,4,Cinambo,2024,11
18.979378,15.542975,3,Cinambo,2024,12
3.0000248,-1.3767321,2,Ciparay,2024,1
-0.86053693,-2.4237432,2,Ciparay,2024,2
-0.9416733,-2.2782457,2,Ciparay,2024,3
-0.67868304,-2.83929,2,Ciparay,2024,4
-0.45541605,-3.6075327,2,Ciparay,2024,5
-0.27972388,-3.2580035,2,Ciparay,2024,6
-1.1289588,-4.045276,2,Ciparay,2024,7
-1.3014479,-4.048369,2,Ciparay,2024,8
-0.86250687,-3.4508119,2,Ciparay,2024,9
-0.48498777,-3.6563575,2,Ciparay,2024,10
7.027675,1.9487164,4,Ciparay,2024,11
-0.070725955,-3.4285972,2,Ciparay,2024,12
3.715765,17.645262,7,Cipatat,2024,1
5.961957,16.234783,7,Cipatat,2024,2
5.9618397,16.163713,7,Cipatat,2024,3
6.1166573,16.145164,7,Cipatat,2024,4
6.3898363,15.462514,7,Cipatat,2024,5
6.2817717,15.927147,7,Cipatat,2024,6
6.4598265,15.281598,7,Cipatat,2024,7
6.41155,15.3456335,7,Cipatat,2024,8
6.454113,15.723564,7,Cipatat,2024,9
6.2019286,15.541956,7,Cipatat,2024,10
3.9136271,17.340345,7,Cipatat,2024,11
2.9011073,17.443748,7,Cipatat,2024,12
2.7330537,18.647335,7,Cipeundeuy,2024,1
2.2742593,20.040937,7,Cipeundeuy,2024,2
2.217683,20.137783,7,Cipeundeuy,2024,3
2.1139755,20.035381,7,Cipeundeuy,2024,4
1.5755215,19.503498,7,Cipeundeuy,2024,5
1.9093269,19.997616,7,Cipeundeuy,2024,6
1.4678123,19.678764,7,Cipeundeuy,2024,7
1.3668466,19.65515,7,Cipeundeuy,2024,8
1.9187729,19.884926,7,Cipeundeuy,2024,9
1.6423596,19.848188,7,Cipeundeuy,2024,10
3.052215,18.387049,7,Cipeundeuy,2024,11
2.2886808,18.582077,7,Cipeundeuy,2024,12
4.2226667,16.993647,7,Cipongkor,2024,1
5.4348583,16.743326,7,Cipongkor,2024,2
5.96976,16.748777,7,Cipongkor,2024,3
6.1388836,16.789017,7,Cipongkor,2024,4
6.9675527,17.220556,7,Cipongkor,2024,5
6.5268817,16.910185,7,Cipongkor,2024,6
7.0622787,17.344982,7,Cipongkor,2024,7
7.1180844,17.273731,7,Cipongkor,2024,8
6.638224,17.039484,7,Cipongkor,2024,9
6.9070153,17.14163,7,Cipongkor,2024,10
4.2145343,16.878304,7,Cipongkor,2024,11
3.2596786,16.88602,7,Cipongkor,2024,12
4.143407,9.601342,0,Cisarua,2024,1
2.4991992,9.180063,0,Cisarua,2024,2
2.571591,9.189885,0,Cisarua,2024,3
2.773616,9.343838,0,Cisarua,2024,4
2.903574,10.24302,0,Cisarua,2024,5
2.4597697,9.65494,0,Cisarua,2024,6
2.2713509,9.903805,0,Cisarua,2024,7
2.2655108,9.921662,0,Cisarua,2024,8
2.4742553,9.763174,0,Cisarua,2024,9
2.456008,9.967097,0,Cisarua,2024,10
2.6197453,6.776418,0,Cisarua,2024,11
3.8721373,10.235955,0,Cisarua,2024,12
1.2229482,1.6514283,2,Ciwidey,2024,1
-0.3572435,1.6171461,2,Ciwidey,2024,2
-1.6865276,1.5644828,2,Ciwidey,2024,3
-1.1233052,1.6600816,2,Ciwidey,2024,4
-2.3974874,1.909523,2,Ciwidey,2024,5
-2.223412,1.7551763,2,Ciwidey,2024,6
-2.687308,2.1940327,2,Ciwidey,2024,7
-2.591223,2.1393151,2,Ciwidey,2024,8
-2.276754,1.799816,2,Ciwidey,2024,9
-2.378673,1.9138222,2,Ciwidey,2024,10
5.3762426,2.7857685,4,Ciwidey,2024,11
-0.87007636,1.1627284,2,Ciwidey,2024,12
5.082409,-4.346477,6,Coblong,2024,1
3.457088,-6.2742205,6,Coblong,2024,2
3.2782037,-6.2444954,6,Coblong,2024,3
4.2867937,-6.236619,6,Coblong,2024,4
4.480945,-8.921833,6,Coblong,2024,5
3.9261599,-8.294959,6,Coblong,2024,6
4.425127,-9.223227,6,Coblong,2024,7
4.5393915,-9.062265,6,Coblong,2024,8
4.118828,-8.352301,6,Coblong,2024,9
5.34881,-7.266265,6,Coblong,2024,10
7.7716446,1.4930218,4,Coblong,2024,11
4.7404985,-8.265779,6,Coblong,2024,12
18.190887,10.64513,3,Dayeuhkolot,2024,1
19.04717,12.725483,3,Dayeuhkolot,2024,2
19.337597,12.903976,3,Dayeuhkolot,2024,3
17.668716,12.4427805,3,Dayeuhkolot,2024,4
18.072641,16.605158,3,Dayeuhkolot,2024,5
18.202816,14.472581,3,Dayeuhkolot,2024,6
17.795624,17.09509,3,Dayeuhkolot,2024,7
17.918175,16.926537,3,Dayeuhkolot,2024,8
18.067953,14.403082,3,Dayeuhkolot,2024,9
18.035473,16.229666,3,Dayeuhkolot,2024,10
9.939758,2.8611453,4,Dayeuhkolot,2024,11
18.765358,15.9826975,3,Dayeuhkolot,2024,12
15.258435,-1.8812106,1,Gedebage,2024,1
13.971516,-2.8504074,1,Gedebage,2024,2
13.694207,-3.139538,1,Gedebage,2024,3
13.948714,-3.3262982,1,Gedebage,2024,4
14.482581,-4.766609,1,Gedebage,2024,5
14.324933,-3.8553314,1,Gedebage,2024,6
14.519745,-5.24858,1,Gedebage,2024,7
14.324719,-5.0786276,1,Gedebage,2024,8
14.2399645,-4.128702,1,Gedebage,2024,9
14.276343,-4.6964064,1,Gedebage,2024,10
9.479583,0.7195538,4,Gedebage,2024,11
15.458938,-3.9230986,1,Gedebage,2024,12
2.7630305,16.116316,7,Gununghalu,2024,1
2.544398,15.464062,7,Gununghalu,2024,2
2.316408,14.745173,7,Gununghalu,2024,3
2.357347,15.080503,7,Gununghalu,2024,4
1.8993367,14.5463505,7,Gununghalu,2024,5
2.0281982,14.450424,7,Gununghalu,2024,6
1.9198527,14.209313,7,Gununghalu,2024,7
1.8836721,14.293722,7,Gununghalu,2024,8
1.9865179,14.340088,7,Gununghalu,2024,9
1.7274572,14.56011,7,Gununghalu,2024,10
3.1503804,15.996898,7,Gununghalu,2024,11
2.3281693,15.827572,7,Gununghalu,2024,12
1.2578976,2.214265,2,Ibun,2024,1
-0.8375174,2.2672634,2,Ibun,2024,2
-1.2439618,2.1672463,2,Ibun,2024,3
-1.1033807,2.4342718,2,Ibun,2024,4
-1.6608175,2.9476821,2,Ibun,2024,5
-1.4261211,2.6215348,2,Ibun,2024,6
-1.956192,2.7891943,2,Ibun,2024,7
-1.721538,2.9295332,2,Ibun,2024,8
-1.4696364,2.8638563,2,Ibun,2024,9
-1.4592648,2.8045113,2,Ibun,2024,10
5.054493,3.104925,0,Ibun,2024,11
-0.95776206,1.9355025,2,Ibun,2024,12
7.362237,-3.4412613,4,Katapang,2024,1
8.8374815,-1.0891452,4,Katapang,2024,2
8.930059,-1.038535,4,Katapang,2024,3
9.083951,-1.4307654,4,Katapang,2024,4
9.828539,-2.7961175,4,Katapang,2024,5
9.615289,-1.9289826,4,Katapang,2024,6
10.376592,-2.5130694,4,Katapang,2024,7
10.204487,-2.7175903,4,Katapang,2024,8
9.488553,-2.3667629,4,Katapang,2024,9
9.752557,-2.7751493,4,Katapang,2024,10
8.805035,0.4986492,4,Katapang,2024,11
9.613827,-2.7346818,4,Katapang,2024,12
-1.1496563,7.1382613,0,Kertasari,2024,1
0.97887206,7.0464683,0,Kertasari,2024,2
0.75483775,7.2749367,0,Kertasari,2024,3
1.1075795,7.002309,0,Kertasari,2024,4
0.38612947,7.6582365,0,Kertasari,2024,5
0.6979815,7.3491745,0,Kertasari,2024,6
0.3114037,7.746119,0,Kertasari,2024,7
0.39340484,7.6366444,0,Kertasari,2024,8
0.5831556,7.453123,0,Kertasari,2024,9
0.78795975,7.297992,0,Kertasari,2024,10
1.8871077,6.247465,0,Kertasari,2024,11
0.85415065,7.2247915,0,Kertasari,2024,12
15.79296,8.887329,3,Kiaracondong,2024,1
15.218086,7.404165,3,Kiaracondong,2024,2
15.15852,7.451967,3,Kiaracondong,2024,3
14.748792,7.5676446,3,Kiaracondong,2024,4
11.3723345,9.286505,3,Kiaracondong,2024,5
12.28969,9.357934,3,Kiaracondong,2024,6
11.025671,9.118175,3,Kiaracondong,2024,7
11.146009,9.235909,3,Kiaracondong,2024,8
12.124812,9.366619,3,Kiaracondong,2024,9
11.458791,9.21612,3,Kiaracondong,2024,10
10.111983,2.264558,4,Kiaracondong,2024,11
11.655997,9.045833,3,Kiaracondong,2024,12
2.4407873,-0.45488578,2,Kutawaringin,2024,1
-1.6366919,-0.65198886,2,Kutawaringin,2024,2
-1.6590406,-0.8103711,2,Kutawaringin,2024,3
-2.0506809,-0.6551852,2,Kutawaringin,2024,4
-4.3821235,-0.47749743,2,Kutawaringin,2024,5
-3.9340727,-0.58430874,2,Kutawaringin,2024,6
-4.5112233,-0.63204944,2,Kutawaringin,2024,7
-4.4307303,-0.44440126,2,Kutawaringin,2024,8
-4.0471687,-0.39338005,2,Kutawaringin,2024,9
-4.531743,-0.17509533,2,Kutawaringin,2024,10
6.2262974,2.4559364,4,Kutawaringin,2024,11
-0.33838227,-2.2355773,2,Kutawaringin,2024,12
0.5226174,4.7886567,0,Lembang,2024,1
3.2599523,5.15268,0,Lembang,2024,2
3.5970173,5.0971065,0,Lembang,2024,3
2.5335646,5.0639806,0,Lembang,2024,4
4.067445,4.4407344,0,Lembang,2024,5
4.0066013,4.823333,0,Lembang,2024,6
4.3961945,4.636408,0,Lembang,2024,7
4.333346,4.4582496,0,Lembang,2024,8
4.0737996,4.8888755,0,Lembang,2024,9
3.7560961,4.3950696,0,Lembang,2024,10
2.2785218,6.055372,0,Lembang,2024,11
2.961153,4.623068,0,Lembang,2024,12
17.179888,10.23204,3,Lengkong,2024,1
18.733944,11.958727,3,Lengkong,2024,2
18.815466,12.043022,3,Lengkong,2024,3
17.059507,12.485024,3,Lengkong,2024,4
15.70679,14.720844,3,Lengkong,2024,5
16.898314,14.33307,3,Lengkong,2024,6
15.453962,14.895945,3,Lengkong,2024,7
15.649673,14.830123,3,Lengkong,2024,8
16.528196,14.370246,3,Lengkong,2024,9
15.354282,13.906749,3,Lengkong,2024,10
9.987986,2.6687157,4,Lengkong,2024,11
16.157185,14.5654,3,Lengkong,2024,12
6.3960304,-2.920233,4,Majalaya,2024,1
8.139449,-0.94559896,4,Majalaya,2024,2
8.354428,-0.8588381,4,Majalaya,2024,3
7.4985714,-0.68511564,4,Majalaya,2024,4
6.5636992,-0.13051097,4,Majalaya,2024,5
6.9568524,-0.47686726,4,Majalaya,2024,6
6.586566,0.31714994,4,Majalaya,2024,7
6.520505,0.37778658,4,Majalaya,2024,8
7.0655327,-0.32744575,4,Majalaya,2024,9
6.7199597,-0.048928294,4,Majalaya,2024,10
8.624997,0.94868594,4,Majalaya,2024,11
6.6504483,-0.12666081,4,Majalaya,2024,12
11.438593,4.5317235,4,Mandalajati,2024,1
10.448025,4.745582,4,Mandalajati,2024,2
10.411649,4.793758,4,Mandalajati,2024,3
11.120333,4.782151,4,Mandalajati,2024,4
10.225486,5.519087,4,Mandalajati,2024,5
10.153798,5.3706183,4,Mandalajati,2024,6
10.097241,5.7152314,4,Mandalajati,2024,7
10.111016,5.6628194,4,Mandalajati,2024,8
10.315897,5.2589784,4,Mandalajati,2024,9
10.110217,5.555047,4,Mandalajati,2024,10
9.751107,2.3133876,4,Mandalajati,2024,11
10.040229,5.507095,4,Mandalajati,2024,12
17.936457,1.6481323,1,Margaasih,2024,1
15.733961,1.1432444,1,Margaasih,2024,2
15.624966,1.058069,1,Margaasih,2024,3
15.63654,1.6155005,1,Margaasih,2024,4
15.716305,2.9018953,1,Margaasih,2024,5
15.538041,2.1121268,1,Margaasih,2024,6
15.698537,3.0907092,1,Margaasih,2024,7
15.771915,2.9894707,1,Margaasih,2024,8
15.53271,2.4896946,1,Margaasih,2024,9
15.593069,2.7025833,1,Margaasih,2024,10
9.456197,1.2884876,4,Margaasih,2024,11
17.665384,0.07065954,1,Margaasih,2024,12
16.049326,-1.8679992,1,Margahayu,2024,1
16.653114,-1.648834,1,Margahayu,2024,2
16.60823,-1.8862108,1,Margahayu,2024,3
16.97031,-1.9655017,1,Margahayu,2024,4
17.826393,-2.4323719,1,Margahayu,2024,5
17.363195,-2.1859956,1,Margahayu,2024,6
17.919888,-2.610457,1,Margahayu,2024,7
17.83778,-2.412385,1,Margahayu,2024,8
17.532211,-2.2384768,1,Margahayu,2024,9
17.786459,-2.4089742,1,Margahayu,2024,10
9.459455,1.012528,4,Margahayu,2024,11
16.7024,-2.9792087,1,Margahayu,2024,12
1.400023,-0.8209047,2,Nagreg,2024,1
0.24698934,-0.93784523,2,Nagreg,2024,2
-1.6889447,-1.0012126,2,Nagreg,2024,3
-1.8796701,-1.3709289,2,Nagreg,2024,4
-3.8193865,-1.6331955,2,Nagreg,2024,5
-2.6113415,-1.5881784,2,Nagreg,2024,6
-3.9611125,-1.6461596,2,Nagreg,2024,7
-3.5361345,-1.6792428,2,Nagreg,2024,8
-2.83277,-1.725585,2,Nagreg,2024,9
-3.032982,-1.8904294,2,Nagreg,2024,10
5.88754,2.5559795,4,Nagreg,2024,11
-1.3869113,-1.9433229,2,Nagreg,2024,12
3.5698454,-1.7891265,2,Ngamprah,2024,1
-0.3666139,-2.664612,2,Ngamprah,2024,2
-0.46176594,-2.7456322,2,Ngamprah,2024,3
-0.6572496,-2.9727085,2,Ngamprah,2024,4
-0.3976715,-4.4519863,2,Ngamprah,2024,5
-1.1511039,-3.7310135,2,Ngamprah,2024,6
-1.4662234,-5.122968,2,Ngamprah,2024,7
-1.2957573,-4.993722,2,Ngamprah,2024,8
-1.0006349,-4.292241,2,Ngamprah,2024,9
-0.84715873,-4.619804,2,Ngamprah,2024,10
6.9201045,1.9700247,4,Ngamprah,2024,11
0.2799427,-3.9471674,2,Ngamprah,2024,12
0.76665163,4.1129208,0,Pacet,2024,1
2.6803832,5.434759,0,Pacet,2024,2
3.7359312,5.077251,0,Pacet,2024,3
3.0628653,5.413478,0,Pacet,2024,4
4.173991,5.447895,0,Pacet,2024,5
3.9652371,5.267097,0,Pacet,2024,6
4.3850765,5.2093925,0,Pacet,2024,7
4.3282404,5.3318973,0,Pacet,2024,8
4.0040803,5.2868776,0,Pacet,2024,9
3.9796612,5.400426,0,Pacet,2024,10
2.4465587,6.0155077,0,Pacet,2024,11
3.7246616,5.2896237,0,Pacet,2024,12
5.593531,8.900534,0,Padalarang,2024,1
7.0574536,7.998762,0,Padalarang,2024,2
6.896896,7.9940357,0,Padalarang,2024,3
7.2007213,8.024954,0,Padalarang,2024,4
7.834733,8.905519,0,Padalarang,2024,5
7.453318,8.100545,0,Padalarang,2024,6
8.251339,8.579815,0,Padalarang,2024,7
8.02089,8.633101,0,Padalarang,2024,8
7.6605926,8.649912,0,Padalarang,2024,9
7.8878837,8.742989,0,Padalarang,2024,10
5.913005,8.392896,0,Padalarang,2024,11
5.7811027,9.6722,0,Padalarang,2024,12
7.2984,-3.3396547,4,Pameungpeuk,2024,1
9.019289,-1.0013301,4,Pameungpeuk,2024,2
9.011434,-0.9350386,4,Pameungpeuk,2024,3
9.308022,-1.2833905,4,Pameungpeuk,2024,4
10.524213,-2.0738976,4,Pameungpeuk,2024,5
9.926894,-1.6514453,4,Pameungpeuk,2024,6
10.629026,-2.165247,4,Pameungpeuk,2024,7
10.483427,-2.4064689,4,Pameungpeuk,2024,8
9.866995,-2.0255525,4,Pameungpeuk,2024,9
10.37112,-2.1574156,4,Pameungpeuk,2024,10
8.653787,0.29575995,4,Pameungpeuk,2024,11
10.194278,-1.5794171,4,Pameungpeuk,2024,12
-5.2138863,6.794316,5,Pangalengan,2024,1
-6.8588686,8.41245,5,Pangalengan,2024,2
-7.3590684,8.515118,5,Pangalengan,2024,3
-6.49761,8.420142,5,Pangalengan,2024,4
-7.409078,9.27971,5,Pangalengan,2024,5
-7.4094777,8.892392,5,Pangalengan,2024,6
-7.9049516,9.373719,5,Pangalengan,2024,7
-7.7760916,9.307376,5,Pangalengan,2024,8
-7.406092,8.910709,5,Pangalengan,2024,9
-7.1220417,9.229734,5,Pangalengan,2024,10
-6.3202934,7.6222987,5,Pangalengan,2024,11
-6.5948706,8.996628,5,Pangalengan,2024,12
18.327042,10.64319,3,Panyileukan,2024,1
19.199295,12.724313,3,Panyileukan,2024,2
19.487364,12.968977,3,Panyileukan,2024,3
18.13985,13.006676,3,Panyileukan,2024,4
19.08202,15.485966,3,Panyileukan,2024,5
18.420547,14.597988,3,Panyileukan,2024,6
19.785696,15.661476,3,Panyileukan,2024,7
19.550377,15.744515,3,Panyileukan,2024,8
18.492619,14.682067,3,Panyileukan,2024,9
18.883984,15.46493,3,Panyileukan,2024,10
9.87004,2.8133626,4,Panyileukan,2024,11
19.030092,15.640162,3,Panyileukan,2024,12
0.6028239,5.015164,0,Parongpong,2024,1
3.3726327,5.0889354,0,Parongpong,2024,2
3.5341272,5.016831,0,Parongpong,2024,3
3.0919993,5.0155544,0,Parongpong,2024,4
3.2872982,4.3943286,0,Parongpong,2024,5
4.0328755,4.7048807,0,Parongpong,2024,6
4.265297,4.373565,0,Parongpong,2024,7
4.3733673,4.5185614,0,Parongpong,2024,8
4.072754,4.752057,0,Parongpong,2024,9
3.894489,4.302409,0,Parongpong,2024,10
2.288,6.091987,0,Parongpong,2024,11
1.5837648,3.9681475,0,Parongpong,2024,12
1.8904364,-0.676109,2,Paseh,2024,1
-1.2390707,-1.2417903,2,Paseh,2024,2
-1.4231046,-1.2853056,2,Paseh,2024,3
-1.3303776,-1.4763153,2,Paseh,2024,4
-3.8479517,-2.5715008,2,Paseh,2024,5
-2.450673,-2.1648743,2,Paseh,2024,6
-4.2550707,-2.4920409,2,Paseh,2024,7
-4.3016133,-2.3926299,2,Paseh,2024,8
-2.6691122,-2.2078815,2,Paseh,2024,9
-3.7142885,-2.5517063,2,Paseh,2024,10
6.2696595,2.3611135,4,Paseh,2024,11
1.3485236,-2.292441,2,Paseh,2024,12
-6.3138766,6.4016356,5,Pasirjambu,2024,1
-6.9932003,7.290354,5,Pasirjambu,2024,2
-7.8884907,7.93142,5,Pasirjambu,2024,3
-6.9563713,7.0777383,5,Pasirjambu,2024,4
-7.8806458,7.325086,5,Pasirjambu,2024,5
-8.115435,7.631317,5,Pasirjambu,2024,6
-8.30011,7.506654,5,Pasirjambu,2024,7
-8.221076,7.478792,5,Pasirjambu,2024,8
-8.09339,7.6413603,5,Pasirjambu,2024,9
-8.048853,7.416019,5,Pasirjambu,2024,10
-6.4726605,7.3733397,5,Pasirjambu,2024,11
-7.1140018,6.789341,5,Pasirjambu,2024,12
-4.9860153,6.8869767,5,Rancabali,2024,1
-6.5821714,8.237063,5,Rancabali,2024,2
-7.308831,8.600554,5,Rancabali,2024,3
-6.152392,8.145922,5,Rancabali,2024,4
-7.243826,9.241994,5,Rancabali,2024,5
-7.499691,9.004656,5,Rancabali,2024,6
-7.9172416,9.260244,5,Rancabali,2024,7
-7.917555,9.241006,5,Rancabali,2024,8
-7.6802406,8.980668,5,Rancabali,2024,9
-7.3459353,9.232664,5,Rancabali,2024,10
-5.9872837,7.413893,5,Rancabali,2024,11
-5.3688593,7.8434453,5,Rancabali,2024,12
15.046026,-1.8463521,1,Rancaekek,2024,1
13.884064,-3.2544198,1,Rancaekek,2024,2
13.287728,-3.4377604,1,Rancaekek,2024,3
13.596583,-3.606644,1,Rancaekek,2024,4
14.373694,-4.5562835,1,Rancaekek,2024,5
14.553718,-3.864412,1,Rancaekek,2024,6
